1500.0;-58.32
1500.006;-57.23
1500.012;-57.25
1500.018;-57.28
1500.024;-57.22
1500.03;-57.63
1500.036;-57.02
1500.042;-57.52
1500.048;-57.69
1500.054;-57.14
1500.06;-57.3
1500.066;-57.31
1500.072;-56.72
1500.078;-57.38
1500.084;-57.18
1500.09;-56.97
1500.096;-57.28
1500.102;-57.44
1500.108;-57.54
1500.114;-57.82
1500.12;-57.85
1500.125;-57.19
1500.131;-56.88
1500.137;-56.94
1500.143;-56.91
1500.149;-57.34
1500.155;-57.4
1500.161;-57.38
1500.167;-57.51
1500.173;-56.98
1500.179;-57.02
1500.185;-57.43
1500.191;-57.59
1500.197;-57.57
1500.203;-57.05
1500.209;-56.91
1500.215;-57.17
1500.221;-57.44
1500.227;-57.71
1500.233;-56.99
1500.239;-57.36
1500.245;-57.7
1500.251;-57.47
1500.257;-57.39
1500.263;-57.96
1500.269;-57.42
1500.275;-57.58
1500.281;-57.4
1500.287;-57.44
1500.293;-57.8
1500.299;-57.87
1500.305;-57.76
1500.311;-57.24
1500.317;-57.54
1500.323;-57.54
1500.329;-57.21
1500.335;-57.07
1500.341;-57.36
1500.347;-57.14
1500.353;-57.35
1500.359;-57.36
1500.365;-57.5
1500.371;-57.55
1500.377;-57.53
1500.383;-57.7
1500.389;-57.24
1500.395;-57.28
1500.401;-56.81
1500.406;-56.94
1500.412;-57.01
1500.418;-57.51
1500.424;-57.4
1500.43;-57.0
1500.436;-57.64
1500.442;-57.68
1500.448;-57.47
1500.454;-57.17
1500.46;-57.1
1500.466;-57.02
1500.472;-57.05
1500.478;-56.94
1500.484;-57.42
1500.49;-56.73
1500.496;-57.05
1500.502;-57.51
1500.508;-57.23
1500.514;-57.47
1500.52;-57.3
1500.526;-57.73
1500.532;-57.18
1500.538;-57.06
1500.544;-57.17
1500.55;-56.83
1500.556;-57.24
1500.562;-57.59
1500.568;-57.71
1500.574;-57.36
1500.58;-57.05
1500.586;-57.16
1500.592;-56.97
1500.598;-56.93
1500.604;-57.19
1500.61;-57.5
1500.616;-57.24
1500.622;-57.54
1500.628;-57.38
1500.634;-57.63
1500.64;-56.97
1500.646;-57.61
1500.651;-57.02
1500.657;-57.77
1500.663;-57.43
1500.669;-56.78
1500.675;-57.08
1500.681;-57.18
1500.687;-57.44
1500.693;-57.53
1500.699;-57.34
1500.705;-57.25
1500.711;-57.36
1500.717;-57.77
1500.723;-57.08
1500.729;-57.26
1500.735;-56.87
1500.741;-57.5
1500.747;-57.18
1500.753;-57.73
1500.759;-57.07
1500.765;-57.42
1500.771;-57.88
1500.777;-57.58
1500.783;-56.84
1500.789;-57.15
1500.795;-56.72
1500.801;-57.17
1500.807;-57.2
1500.813;-57.65
1500.819;-57.14
1500.825;-57.15
1500.831;-57.35
1500.837;-57.98
1500.843;-57.41
1500.849;-57.11
1500.855;-57.28
1500.861;-57.19
1500.867;-57.14
1500.873;-57.49
1500.879;-57.06
1500.885;-56.91
1500.891;-57.39
1500.896;-57.14
1500.902;-57.59
1500.908;-56.86
1500.914;-56.97
1500.92;-57.35
1500.926;-57.24
1500.932;-56.83
1500.938;-57.53
1500.944;-57.32
1500.95;-57.58
1500.956;-57.84
1500.962;-56.99
1500.968;-57.28
1500.974;-56.77
1500.98;-56.84
1500.986;-57.35
1500.992;-57.21
1500.998;-56.97
1501.004;-57.35
1501.01;-57.66
1501.016;-56.79
1501.022;-57.99
1501.028;-57.33
1501.034;-57.35
1501.04;-57.09
1501.046;-56.96
1501.052;-56.58
1501.058;-57.05
1501.064;-57.34
1501.07;-57.28
1501.076;-57.42
