: Project: test
: Sample Rate: 800
: Start Time: 2023.07.07 12:10:20.130898
index; timestamp; CH_1_R_1; 
191; 12:10:20.358654; 1543.5183; 
192; 12:10:20.359904; 1543.5192; 
193; 12:10:20.361154; 1543.5192; 
194; 12:10:20.362404; 1543.5182; 
195; 12:10:20.363654; 1543.5187; 
196; 12:10:20.364904; 1543.5182; 
197; 12:10:20.366154; 1543.5183; 
198; 12:10:20.367404; 1543.5185; 
199; 12:10:20.368654; 1543.5184; 
200; 12:10:20.369904; 1543.5176; 
201; 12:10:20.371154; 1543.5172; 
202; 12:10:20.372404; 1543.5175; 
203; 12:10:20.373654; 1543.5169; 
204; 12:10:20.374904; 1543.5169; 
205; 12:10:20.376154; 1543.5171; 
206; 12:10:20.377404; 1543.5173; 
207; 12:10:20.378654; 1543.5171; 
208; 12:10:20.379904; 1543.5167; 
209; 12:10:20.381154; 1543.5170; 
210; 12:10:20.382404; 1543.5172; 
211; 12:10:20.383654; 1543.5195; 
212; 12:10:20.384904; 1543.5203; 
213; 12:10:20.386154; 1543.5206; 
214; 12:10:20.387404; 1543.5205; 
215; 12:10:20.388654; 1543.5194; 
216; 12:10:20.389904; 1543.5184; 
217; 12:10:20.391154; 1543.5166; 
218; 12:10:20.392404; 1543.5160; 
219; 12:10:20.393654; 1543.5157; 
220; 12:10:20.394904; 1543.5156; 
221; 12:10:20.396154; 1543.5160; 
222; 12:10:20.397404; 1543.5155; 
223; 12:10:20.398654; 1543.5172; 
224; 12:10:20.399904; 1543.5176; 
225; 12:10:20.401154; 1543.5191; 
226; 12:10:20.402404; 1543.5192; 
227; 12:10:20.403654; 1543.5197; 
228; 12:10:20.404904; 1543.5195; 
229; 12:10:20.406154; 1543.5195; 
230; 12:10:20.407404; 1543.5189; 
231; 12:10:20.408654; 1543.5186; 
232; 12:10:20.409904; 1543.5189; 
233; 12:10:20.411154; 1543.5193; 
234; 12:10:20.412404; 1543.5183; 
235; 12:10:20.413654; 1543.5171; 
236; 12:10:20.414904; 1543.5165; 
237; 12:10:20.416154; 1543.5165; 
238; 12:10:20.417404; 1543.5171; 
239; 12:10:20.418654; 1543.5178; 
240; 12:10:20.419904; 1543.5186; 
241; 12:10:20.421154; 1543.5189; 
242; 12:10:20.422404; 1543.5183; 
243; 12:10:20.423654; 1543.5176; 
244; 12:10:20.424904; 1543.5170; 
245; 12:10:20.426154; 1543.5164; 
246; 12:10:20.427404; 1543.5161; 
247; 12:10:20.428654; 1543.5175; 
248; 12:10:20.429904; 1543.5184; 
249; 12:10:20.431154; 1543.5191; 
250; 12:10:20.432404; 1543.5196; 
251; 12:10:20.433654; 1543.5195; 
252; 12:10:20.434904; 1543.5181; 
253; 12:10:20.436154; 1543.5168; 
254; 12:10:20.437404; 1543.5158; 
255; 12:10:20.438654; 1543.5155; 
256; 12:10:20.439904; 1543.5159; 
257; 12:10:20.441154; 1543.5171; 
258; 12:10:20.442404; 1543.5181; 
259; 12:10:20.443654; 1543.5191; 
260; 12:10:20.444904; 1543.5196; 
261; 12:10:20.446154; 1543.5192; 
262; 12:10:20.447404; 1543.5189; 
263; 12:10:20.448654; 1543.5194; 
264; 12:10:20.449904; 1543.5174; 
265; 12:10:20.451154; 1543.5173; 
266; 12:10:20.452404; 1543.5173; 
267; 12:10:20.453654; 1543.5163; 
268; 12:10:20.454904; 1543.5162; 
269; 12:10:20.456154; 1543.5170; 
270; 12:10:20.457404; 1543.5173; 
271; 12:10:20.458654; 1543.5164; 
272; 12:10:20.459904; 1543.5165; 
273; 12:10:20.461154; 1543.5168; 
274; 12:10:20.462404; 1543.5174; 
275; 12:10:20.463654; 1543.5172; 
276; 12:10:20.464904; 1543.5179; 
277; 12:10:20.466154; 1543.5190; 
278; 12:10:20.467404; 1543.5189; 
279; 12:10:20.468654; 1543.5187; 
280; 12:10:20.469904; 1543.5186; 
281; 12:10:20.471154; 1543.5196; 
282; 12:10:20.472404; 1543.5191; 
283; 12:10:20.473654; 1543.5195; 
284; 12:10:20.474904; 1543.5187; 
285; 12:10:20.476154; 1543.5182; 
286; 12:10:20.477404; 1543.5181; 
287; 12:10:20.478654; 1543.5178; 
288; 12:10:20.479904; 1543.5177; 
289; 12:10:20.481154; 1543.5171; 
290; 12:10:20.482404; 1543.5164; 
291; 12:10:20.483654; 1543.5156; 
292; 12:10:20.484904; 1543.5156; 
293; 12:10:20.486154; 1543.5167; 
294; 12:10:20.487404; 1543.5165; 
295; 12:10:20.488654; 1543.5188; 
296; 12:10:20.489904; 1543.5199; 
297; 12:10:20.491154; 1543.5203; 
298; 12:10:20.492404; 1543.5206; 
299; 12:10:20.493654; 1543.5201; 
300; 12:10:20.494904; 1543.5193; 
301; 12:10:20.496154; 1543.5189; 
302; 12:10:20.497404; 1543.5179; 
303; 12:10:20.498654; 1543.5171; 
304; 12:10:20.499904; 1543.5168; 
305; 12:10:20.501154; 1543.5175; 
306; 12:10:20.502404; 1543.5175; 
307; 12:10:20.503654; 1543.5170; 
308; 12:10:20.504904; 1543.5168; 
309; 12:10:20.506154; 1543.5162; 
310; 12:10:20.507404; 1543.5168; 
311; 12:10:20.508654; 1543.5171; 
312; 12:10:20.509904; 1543.5182; 
313; 12:10:20.511154; 1543.5179; 
314; 12:10:20.512404; 1543.5183; 
315; 12:10:20.513654; 1543.5191; 
316; 12:10:20.514904; 1543.5189; 
317; 12:10:20.516154; 1543.5183; 
318; 12:10:20.517404; 1543.5188; 
319; 12:10:20.518654; 1543.5186; 
320; 12:10:20.519904; 1543.5180; 
321; 12:10:20.521154; 1543.5167; 
322; 12:10:20.522404; 1543.5166; 
323; 12:10:20.523654; 1543.5171; 
324; 12:10:20.524904; 1543.5177; 
325; 12:10:20.526154; 1543.5170; 
326; 12:10:20.527404; 1543.5176; 
327; 12:10:20.528654; 1543.5183; 
328; 12:10:20.529904; 1543.5188; 
329; 12:10:20.531154; 1543.5199; 
330; 12:10:20.532404; 1543.5196; 
331; 12:10:20.533654; 1543.5190; 
332; 12:10:20.534904; 1543.5188; 
333; 12:10:20.536154; 1543.5187; 
334; 12:10:20.537404; 1543.5180; 
335; 12:10:20.538654; 1543.5178; 
336; 12:10:20.539904; 1543.5184; 
337; 12:10:20.541154; 1543.5182; 
338; 12:10:20.542404; 1543.5172; 
339; 12:10:20.543654; 1543.5171; 
340; 12:10:20.544904; 1543.5174; 
341; 12:10:20.546154; 1543.5168; 
342; 12:10:20.547404; 1543.5171; 
343; 12:10:20.548654; 1543.5176; 
344; 12:10:20.549904; 1543.5174; 
345; 12:10:20.551154; 1543.5172; 
346; 12:10:20.552404; 1543.5177; 
347; 12:10:20.553654; 1543.5177; 
348; 12:10:20.554904; 1543.5181; 
349; 12:10:20.556154; 1543.5182; 
350; 12:10:20.557404; 1543.5180; 
351; 12:10:20.558654; 1543.5192; 
352; 12:10:20.559904; 1543.5190; 
353; 12:10:20.561154; 1543.5197; 
354; 12:10:20.562404; 1543.5199; 
355; 12:10:20.563654; 1543.5199; 
356; 12:10:20.564904; 1543.5191; 
357; 12:10:20.566154; 1543.5172; 
358; 12:10:20.567404; 1543.5174; 
359; 12:10:20.568654; 1543.5173; 
360; 12:10:20.569904; 1543.5166; 
361; 12:10:20.571154; 1543.5174; 
362; 12:10:20.572404; 1543.5169; 
363; 12:10:20.573654; 1543.5180; 
364; 12:10:20.574904; 1543.5182; 
365; 12:10:20.576154; 1543.5180; 
366; 12:10:20.577404; 1543.5188; 
367; 12:10:20.578654; 1543.5194; 
368; 12:10:20.579904; 1543.5196; 
369; 12:10:20.581154; 1543.5199; 
370; 12:10:20.582404; 1543.5189; 
371; 12:10:20.583654; 1543.5184; 
372; 12:10:20.584904; 1543.5170; 
373; 12:10:20.586154; 1543.5171; 
374; 12:10:20.587404; 1543.5172; 
375; 12:10:20.588654; 1543.5180; 
376; 12:10:20.589904; 1543.5184; 
377; 12:10:20.591154; 1543.5190; 
378; 12:10:20.592404; 1543.5194; 
379; 12:10:20.593654; 1543.5182; 
380; 12:10:20.594904; 1543.5174; 
381; 12:10:20.596154; 1543.5168; 
382; 12:10:20.597404; 1543.5159; 
383; 12:10:20.598654; 1543.5154; 
384; 12:10:20.599904; 1543.5155; 
385; 12:10:20.601154; 1543.5162; 
386; 12:10:20.602404; 1543.5179; 
387; 12:10:20.603654; 1543.5180; 
388; 12:10:20.604904; 1543.5199; 
389; 12:10:20.606154; 1543.5198; 
390; 12:10:20.607404; 1543.5199; 
391; 12:10:20.608654; 1543.5198; 
392; 12:10:20.609904; 1543.5191; 
393; 12:10:20.611154; 1543.5183; 
394; 12:10:20.612404; 1543.5162; 
395; 12:10:20.613654; 1543.5158; 
396; 12:10:20.614904; 1543.5159; 
397; 12:10:20.616154; 1543.5165; 
398; 12:10:20.617404; 1543.5167; 
399; 12:10:20.618654; 1543.5170; 
400; 12:10:20.619904; 1543.5169; 
401; 12:10:20.621154; 1543.5165; 
402; 12:10:20.622404; 1543.5168; 
403; 12:10:20.623654; 1543.5186; 
404; 12:10:20.624904; 1543.5183; 
405; 12:10:20.626154; 1543.5175; 
406; 12:10:20.627404; 1543.5179; 
407; 12:10:20.628654; 1543.5187; 
408; 12:10:20.629904; 1543.5189; 
409; 12:10:20.631154; 1543.5183; 
410; 12:10:20.632404; 1543.5181; 
411; 12:10:20.633654; 1543.5174; 
412; 12:10:20.634904; 1543.5172; 
413; 12:10:20.636154; 1543.5173; 
414; 12:10:20.637404; 1543.5171; 
415; 12:10:20.638654; 1543.5169; 
416; 12:10:20.639904; 1543.5162; 
417; 12:10:20.641154; 1543.5176; 
418; 12:10:20.642404; 1543.5176; 
419; 12:10:20.643654; 1543.5175; 
420; 12:10:20.644904; 1543.5174; 
421; 12:10:20.646154; 1543.5176; 
422; 12:10:20.647404; 1543.5179; 
423; 12:10:20.648654; 1543.5175; 
424; 12:10:20.649904; 1543.5168; 
425; 12:10:20.651154; 1543.5164; 
426; 12:10:20.652404; 1543.5157; 
427; 12:10:20.653654; 1543.5171; 
428; 12:10:20.654904; 1543.5183; 
429; 12:10:20.656154; 1543.5201; 
430; 12:10:20.657404; 1543.5198; 
431; 12:10:20.658654; 1543.5198; 
432; 12:10:20.659904; 1543.5186; 
433; 12:10:20.661154; 1543.5186; 
434; 12:10:20.662404; 1543.5177; 
435; 12:10:20.663654; 1543.5169; 
436; 12:10:20.664904; 1543.5160; 
437; 12:10:20.666154; 1543.5159; 
438; 12:10:20.667404; 1543.5165; 
439; 12:10:20.668654; 1543.5177; 
440; 12:10:20.669904; 1543.5180; 
441; 12:10:20.671154; 1543.5194; 
442; 12:10:20.672404; 1543.5202; 
443; 12:10:20.673654; 1543.5197; 
444; 12:10:20.674904; 1543.5194; 
445; 12:10:20.676154; 1543.5187; 
446; 12:10:20.677404; 1543.5185; 
447; 12:10:20.678654; 1543.5180; 
448; 12:10:20.679904; 1543.5173; 
449; 12:10:20.681154; 1543.5181; 
450; 12:10:20.682404; 1543.5178; 
451; 12:10:20.683654; 1543.5181; 
452; 12:10:20.684904; 1543.5186; 
453; 12:10:20.686154; 1543.5186; 
454; 12:10:20.687404; 1543.5183; 
455; 12:10:20.688654; 1543.5180; 
456; 12:10:20.689904; 1543.5170; 
457; 12:10:20.691154; 1543.5172; 
458; 12:10:20.692404; 1543.5180; 
459; 12:10:20.693654; 1543.5180; 
460; 12:10:20.694904; 1543.5166; 
461; 12:10:20.696154; 1543.5171; 
462; 12:10:20.697404; 1543.5171; 
463; 12:10:20.698654; 1543.5172; 
464; 12:10:20.699904; 1543.5170; 
465; 12:10:20.701154; 1543.5187; 
466; 12:10:20.702404; 1543.5200; 
467; 12:10:20.703654; 1543.5201; 
468; 12:10:20.704904; 1543.5197; 
469; 12:10:20.706154; 1543.5184; 
470; 12:10:20.707404; 1543.5178; 
471; 12:10:20.708654; 1543.5174; 
472; 12:10:20.709904; 1543.5170; 
473; 12:10:20.711154; 1543.5166; 
474; 12:10:20.712404; 1543.5171; 
475; 12:10:20.713654; 1543.5188; 
476; 12:10:20.714904; 1543.5192; 
477; 12:10:20.716154; 1543.5191; 
478; 12:10:20.717404; 1543.5186; 
479; 12:10:20.718654; 1543.5177; 
480; 12:10:20.719904; 1543.5169; 
481; 12:10:20.721154; 1543.5169; 
482; 12:10:20.722404; 1543.5158; 
483; 12:10:20.723654; 1543.5168; 
484; 12:10:20.724904; 1543.5179; 
485; 12:10:20.726154; 1543.5175; 
486; 12:10:20.727404; 1543.5177; 
487; 12:10:20.728654; 1543.5175; 
488; 12:10:20.729904; 1543.5178; 
489; 12:10:20.731154; 1543.5175; 
490; 12:10:20.732404; 1543.5175; 
491; 12:10:20.733654; 1543.5187; 
492; 12:10:20.734904; 1543.5197; 
493; 12:10:20.736154; 1543.5197; 
494; 12:10:20.737404; 1543.5196; 
495; 12:10:20.738654; 1543.5197; 
496; 12:10:20.739904; 1543.5192; 
497; 12:10:20.741154; 1543.5179; 
498; 12:10:20.742404; 1543.5173; 
499; 12:10:20.743654; 1543.5169; 
500; 12:10:20.744904; 1543.5170; 
501; 12:10:20.746154; 1543.5172; 
502; 12:10:20.747404; 1543.5177; 
503; 12:10:20.748654; 1543.5180; 
504; 12:10:20.749904; 1543.5184; 
505; 12:10:20.751154; 1543.5183; 
506; 12:10:20.752404; 1543.5176; 
507; 12:10:20.753654; 1543.5172; 
508; 12:10:20.754904; 1543.5180; 
509; 12:10:20.756154; 1543.5189; 
510; 12:10:20.757404; 1543.5189; 
511; 12:10:20.758654; 1543.5194; 
512; 12:10:20.759904; 1543.5194; 
513; 12:10:20.761154; 1543.5190; 
514; 12:10:20.762404; 1543.5177; 
515; 12:10:20.763654; 1543.5167; 
516; 12:10:20.764904; 1543.5163; 
517; 12:10:20.766154; 1543.5161; 
518; 12:10:20.767404; 1543.5164; 
519; 12:10:20.768654; 1543.5169; 
520; 12:10:20.769904; 1543.5175; 
521; 12:10:20.771154; 1543.5177; 
522; 12:10:20.772404; 1543.5178; 
523; 12:10:20.773654; 1543.5182; 
524; 12:10:20.774904; 1543.5184; 
525; 12:10:20.776154; 1543.5180; 
526; 12:10:20.777404; 1543.5181; 
527; 12:10:20.778654; 1543.5189; 
528; 12:10:20.779904; 1543.5182; 
529; 12:10:20.781154; 1543.5173; 
530; 12:10:20.782404; 1543.5177; 
531; 12:10:20.783654; 1543.5178; 
532; 12:10:20.784904; 1543.5185; 
533; 12:10:20.786154; 1543.5183; 
534; 12:10:20.787404; 1543.5179; 
535; 12:10:20.788654; 1543.5180; 
536; 12:10:20.789904; 1543.5168; 
537; 12:10:20.791154; 1543.5167; 
538; 12:10:20.792404; 1543.5181; 
539; 12:10:20.793654; 1543.5187; 
540; 12:10:20.794904; 1543.5191; 
541; 12:10:20.796154; 1543.5189; 
542; 12:10:20.797404; 1543.5177; 
543; 12:10:20.798654; 1543.5178; 
544; 12:10:20.799904; 1543.5172; 
545; 12:10:20.801154; 1543.5168; 
546; 12:10:20.802404; 1543.5160; 
547; 12:10:20.803654; 1543.5172; 
548; 12:10:20.804904; 1543.5186; 
549; 12:10:20.806154; 1543.5195; 
550; 12:10:20.807404; 1543.5206; 
551; 12:10:20.808654; 1543.5203; 
552; 12:10:20.809904; 1543.5195; 
553; 12:10:20.811154; 1543.5189; 
554; 12:10:20.812404; 1543.5177; 
555; 12:10:20.813654; 1543.5178; 
556; 12:10:20.814904; 1543.5174; 
557; 12:10:20.816154; 1543.5160; 
558; 12:10:20.817404; 1543.5160; 
559; 12:10:20.818654; 1543.5167; 
560; 12:10:20.819904; 1543.5171; 
561; 12:10:20.821154; 1543.5184; 
562; 12:10:20.822404; 1543.5188; 
563; 12:10:20.823654; 1543.5190; 
564; 12:10:20.824904; 1543.5193; 
565; 12:10:20.826154; 1543.5194; 
566; 12:10:20.827404; 1543.5192; 
567; 12:10:20.828654; 1543.5187; 
568; 12:10:20.829904; 1543.5188; 
569; 12:10:20.831154; 1543.5174; 
570; 12:10:20.832404; 1543.5171; 
571; 12:10:20.833654; 1543.5167; 
572; 12:10:20.834904; 1543.5173; 
573; 12:10:20.836154; 1543.5166; 
574; 12:10:20.837404; 1543.5163; 
575; 12:10:20.838654; 1543.5177; 
576; 12:10:20.839904; 1543.5180; 
577; 12:10:20.841154; 1543.5189; 
578; 12:10:20.842404; 1543.5193; 
579; 12:10:20.843654; 1543.5201; 
580; 12:10:20.844904; 1543.5204; 
581; 12:10:20.846154; 1543.5209; 
582; 12:10:20.847404; 1543.5194; 
583; 12:10:20.848654; 1543.5183; 
584; 12:10:20.849904; 1543.5176; 
585; 12:10:20.851154; 1543.5165; 
586; 12:10:20.852404; 1543.5167; 
587; 12:10:20.853654; 1543.5164; 
588; 12:10:20.854904; 1543.5174; 
589; 12:10:20.856154; 1543.5177; 
590; 12:10:20.857404; 1543.5185; 
591; 12:10:20.858654; 1543.5187; 
592; 12:10:20.859904; 1543.5199; 
593; 12:10:20.861154; 1543.5198; 
594; 12:10:20.862404; 1543.5182; 
595; 12:10:20.863654; 1543.5176; 
596; 12:10:20.864904; 1543.5173; 
597; 12:10:20.866154; 1543.5170; 
598; 12:10:20.867404; 1543.5162; 
599; 12:10:20.868654; 1543.5155; 
600; 12:10:20.869904; 1543.5156; 
601; 12:10:20.871154; 1543.5166; 
602; 12:10:20.872404; 1543.5175; 
603; 12:10:20.873654; 1543.5193; 
604; 12:10:20.874904; 1543.5209; 
605; 12:10:20.876154; 1543.5206; 
606; 12:10:20.877404; 1543.5201; 
607; 12:10:20.878654; 1543.5191; 
608; 12:10:20.879904; 1543.5184; 
609; 12:10:20.881154; 1543.5178; 
610; 12:10:20.882404; 1543.5165; 
611; 12:10:20.883654; 1543.5167; 
612; 12:10:20.884904; 1543.5159; 
613; 12:10:20.886154; 1543.5173; 
614; 12:10:20.887404; 1543.5185; 
615; 12:10:20.888654; 1543.5186; 
616; 12:10:20.889904; 1543.5193; 
617; 12:10:20.891154; 1543.5193; 
618; 12:10:20.892404; 1543.5202; 
619; 12:10:20.893654; 1543.5198; 
620; 12:10:20.894904; 1543.5188; 
621; 12:10:20.896154; 1543.5183; 
622; 12:10:20.897404; 1543.5163; 
623; 12:10:20.898654; 1543.5157; 
624; 12:10:20.899904; 1543.5160; 
625; 12:10:20.901154; 1543.5162; 
626; 12:10:20.902404; 1543.5167; 
627; 12:10:20.903654; 1543.5168; 
628; 12:10:20.904904; 1543.5174; 
629; 12:10:20.906154; 1543.5184; 
630; 12:10:20.907404; 1543.5185; 
631; 12:10:20.908654; 1543.5190; 
632; 12:10:20.909904; 1543.5185; 
633; 12:10:20.911154; 1543.5185; 
634; 12:10:20.912404; 1543.5183; 
635; 12:10:20.913654; 1543.5169; 
636; 12:10:20.914904; 1543.5177; 
637; 12:10:20.916154; 1543.5169; 
638; 12:10:20.917404; 1543.5172; 
639; 12:10:20.918654; 1543.5178; 
640; 12:10:20.919904; 1543.5190; 
641; 12:10:20.921154; 1543.5195; 
642; 12:10:20.922404; 1543.5193; 
643; 12:10:20.923654; 1543.5196; 
644; 12:10:20.924904; 1543.5189; 
645; 12:10:20.926154; 1543.5186; 
646; 12:10:20.927404; 1543.5171; 
647; 12:10:20.928654; 1543.5166; 
648; 12:10:20.929904; 1543.5173; 
649; 12:10:20.931154; 1543.5168; 
650; 12:10:20.932404; 1543.5173; 
651; 12:10:20.933654; 1543.5178; 
652; 12:10:20.934904; 1543.5176; 
653; 12:10:20.936154; 1543.5186; 
654; 12:10:20.937404; 1543.5188; 
655; 12:10:20.938654; 1543.5184; 
656; 12:10:20.939904; 1543.5186; 
657; 12:10:20.941154; 1543.5192; 
658; 12:10:20.942404; 1543.5198; 
659; 12:10:20.943654; 1543.5200; 
660; 12:10:20.944904; 1543.5200; 
661; 12:10:20.946154; 1543.5199; 
