: Project: test
: Sample Rate: 800
: Start Time: 2023.07.07 12:11:46.040260
index; timestamp; CH_1_R_1; 
195; 12:11:46.273016; 1543.5176; 
196; 12:11:46.274266; 1543.5168; 
197; 12:11:46.275516; 1543.5168; 
198; 12:11:46.276766; 1543.5172; 
199; 12:11:46.278016; 1543.5174; 
200; 12:11:46.279266; 1543.5173; 
201; 12:11:46.280516; 1543.5185; 
202; 12:11:46.281766; 1543.5182; 
203; 12:11:46.283016; 1543.5182; 
204; 12:11:46.284266; 1543.5178; 
205; 12:11:46.285516; 1543.5171; 
206; 12:11:46.286766; 1543.5166; 
207; 12:11:46.288016; 1543.5165; 
208; 12:11:46.289266; 1543.5172; 
209; 12:11:46.290516; 1543.5165; 
210; 12:11:46.291766; 1543.5168; 
211; 12:11:46.293016; 1543.5170; 
212; 12:11:46.294266; 1543.5183; 
213; 12:11:46.295516; 1543.5189; 
214; 12:11:46.296766; 1543.5192; 
215; 12:11:46.298016; 1543.5186; 
216; 12:11:46.299266; 1543.5187; 
217; 12:11:46.300516; 1543.5188; 
218; 12:11:46.301766; 1543.5171; 
219; 12:11:46.303016; 1543.5170; 
220; 12:11:46.304266; 1543.5166; 
221; 12:11:46.305516; 1543.5161; 
222; 12:11:46.306766; 1543.5172; 
223; 12:11:46.308016; 1543.5176; 
224; 12:11:46.309266; 1543.5181; 
225; 12:11:46.310516; 1543.5187; 
226; 12:11:46.311766; 1543.5187; 
227; 12:11:46.313016; 1543.5180; 
228; 12:11:46.314266; 1543.5182; 
229; 12:11:46.315516; 1543.5178; 
230; 12:11:46.316766; 1543.5176; 
231; 12:11:46.318016; 1543.5171; 
232; 12:11:46.319266; 1543.5170; 
233; 12:11:46.320516; 1543.5174; 
234; 12:11:46.321766; 1543.5173; 
235; 12:11:46.323016; 1543.5178; 
236; 12:11:46.324266; 1543.5176; 
237; 12:11:46.325516; 1543.5168; 
238; 12:11:46.326766; 1543.5161; 
239; 12:11:46.328016; 1543.5171; 
240; 12:11:46.329266; 1543.5175; 
241; 12:11:46.330516; 1543.5179; 
242; 12:11:46.331766; 1543.5186; 
243; 12:11:46.333016; 1543.5186; 
244; 12:11:46.334266; 1543.5185; 
245; 12:11:46.335516; 1543.5180; 
246; 12:11:46.336766; 1543.5186; 
247; 12:11:46.338016; 1543.5181; 
248; 12:11:46.339266; 1543.5182; 
249; 12:11:46.340516; 1543.5176; 
250; 12:11:46.341766; 1543.5176; 
251; 12:11:46.343016; 1543.5171; 
252; 12:11:46.344266; 1543.5176; 
253; 12:11:46.345516; 1543.5177; 
254; 12:11:46.346766; 1543.5171; 
255; 12:11:46.348016; 1543.5178; 
256; 12:11:46.349266; 1543.5174; 
257; 12:11:46.350516; 1543.5176; 
258; 12:11:46.351766; 1543.5178; 
259; 12:11:46.353016; 1543.5171; 
260; 12:11:46.354266; 1543.5164; 
261; 12:11:46.355516; 1543.5166; 
262; 12:11:46.356766; 1543.5176; 
263; 12:11:46.358016; 1543.5191; 
264; 12:11:46.359266; 1543.5199; 
265; 12:11:46.360516; 1543.5189; 
266; 12:11:46.361766; 1543.5195; 
267; 12:11:46.363016; 1543.5182; 
268; 12:11:46.364266; 1543.5169; 
269; 12:11:46.365516; 1543.5166; 
270; 12:11:46.366766; 1543.5154; 
271; 12:11:46.368016; 1543.5158; 
272; 12:11:46.369266; 1543.5164; 
273; 12:11:46.370516; 1543.5161; 
274; 12:11:46.371766; 1543.5161; 
275; 12:11:46.373016; 1543.5167; 
276; 12:11:46.374266; 1543.5185; 
277; 12:11:46.375516; 1543.5187; 
278; 12:11:46.376766; 1543.5186; 
279; 12:11:46.378016; 1543.5182; 
280; 12:11:46.379266; 1543.5183; 
281; 12:11:46.380516; 1543.5178; 
282; 12:11:46.381766; 1543.5181; 
283; 12:11:46.383016; 1543.5182; 
284; 12:11:46.384266; 1543.5181; 
285; 12:11:46.385516; 1543.5188; 
286; 12:11:46.386766; 1543.5182; 
287; 12:11:46.388016; 1543.5183; 
288; 12:11:46.389266; 1543.5181; 
289; 12:11:46.390516; 1543.5180; 
290; 12:11:46.391766; 1543.5179; 
291; 12:11:46.393016; 1543.5178; 
292; 12:11:46.394266; 1543.5173; 
293; 12:11:46.395516; 1543.5170; 
294; 12:11:46.396766; 1543.5158; 
295; 12:11:46.398016; 1543.5165; 
296; 12:11:46.399266; 1543.5164; 
297; 12:11:46.400516; 1543.5168; 
298; 12:11:46.401766; 1543.5178; 
299; 12:11:46.403016; 1543.5190; 
300; 12:11:46.404266; 1543.5197; 
301; 12:11:46.405516; 1543.5204; 
302; 12:11:46.406766; 1543.5191; 
303; 12:11:46.408016; 1543.5196; 
304; 12:11:46.409266; 1543.5193; 
305; 12:11:46.410516; 1543.5184; 
306; 12:11:46.411766; 1543.5167; 
307; 12:11:46.413016; 1543.5163; 
308; 12:11:46.414266; 1543.5165; 
309; 12:11:46.415516; 1543.5161; 
310; 12:11:46.416766; 1543.5162; 
311; 12:11:46.418016; 1543.5181; 
312; 12:11:46.419266; 1543.5195; 
313; 12:11:46.420516; 1543.5199; 
314; 12:11:46.421766; 1543.5202; 
315; 12:11:46.423016; 1543.5193; 
316; 12:11:46.424266; 1543.5190; 
317; 12:11:46.425516; 1543.5190; 
318; 12:11:46.426766; 1543.5181; 
319; 12:11:46.428016; 1543.5164; 
320; 12:11:46.429266; 1543.5154; 
321; 12:11:46.430516; 1543.5150; 
322; 12:11:46.431766; 1543.5152; 
323; 12:11:46.433016; 1543.5149; 
324; 12:11:46.434266; 1543.5151; 
325; 12:11:46.435516; 1543.5165; 
326; 12:11:46.436766; 1543.5176; 
327; 12:11:46.438016; 1543.5188; 
328; 12:11:46.439266; 1543.5192; 
329; 12:11:46.440516; 1543.5210; 
330; 12:11:46.441766; 1543.5212; 
331; 12:11:46.443016; 1543.5206; 
332; 12:11:46.444266; 1543.5190; 
333; 12:11:46.445516; 1543.5171; 
334; 12:11:46.446766; 1543.5151; 
335; 12:11:46.448016; 1543.5136; 
336; 12:11:46.449266; 1543.5129; 
337; 12:11:46.450516; 1543.5134; 
338; 12:11:46.451766; 1543.5147; 
339; 12:11:46.453016; 1543.5163; 
340; 12:11:46.454266; 1543.5178; 
341; 12:11:46.455516; 1543.5195; 
342; 12:11:46.456766; 1543.5207; 
343; 12:11:46.458016; 1543.5205; 
344; 12:11:46.459266; 1543.5194; 
345; 12:11:46.460516; 1543.5189; 
346; 12:11:46.461766; 1543.5171; 
347; 12:11:46.463016; 1543.5165; 
348; 12:11:46.464266; 1543.5168; 
349; 12:11:46.465516; 1543.5167; 
350; 12:11:46.466766; 1543.5177; 
351; 12:11:46.468016; 1543.5187; 
352; 12:11:46.469266; 1543.5190; 
353; 12:11:46.470516; 1543.5194; 
354; 12:11:46.471766; 1543.5188; 
355; 12:11:46.473016; 1543.5184; 
356; 12:11:46.474266; 1543.5181; 
357; 12:11:46.475516; 1543.5184; 
358; 12:11:46.476766; 1543.5173; 
359; 12:11:46.478016; 1543.5176; 
360; 12:11:46.479266; 1543.5171; 
361; 12:11:46.480516; 1543.5165; 
362; 12:11:46.481766; 1543.5172; 
363; 12:11:46.483016; 1543.5175; 
364; 12:11:46.484266; 1543.5171; 
365; 12:11:46.485516; 1543.5170; 
366; 12:11:46.486766; 1543.5168; 
367; 12:11:46.488016; 1543.5172; 
368; 12:11:46.489266; 1543.5174; 
369; 12:11:46.490516; 1543.5174; 
370; 12:11:46.491766; 1543.5177; 
371; 12:11:46.493016; 1543.5184; 
372; 12:11:46.494266; 1543.5189; 
373; 12:11:46.495516; 1543.5182; 
374; 12:11:46.496766; 1543.5173; 
375; 12:11:46.498016; 1543.5170; 
376; 12:11:46.499266; 1543.5165; 
377; 12:11:46.500516; 1543.5151; 
378; 12:11:46.501766; 1543.5146; 
379; 12:11:46.503016; 1543.5140; 
380; 12:11:46.504266; 1543.5145; 
381; 12:11:46.505516; 1543.5162; 
382; 12:11:46.506766; 1543.5195; 
383; 12:11:46.508016; 1543.5215; 
384; 12:11:46.509266; 1543.5210; 
385; 12:11:46.510516; 1543.5204; 
386; 12:11:46.511766; 1543.5180; 
387; 12:11:46.513016; 1543.5161; 
388; 12:11:46.514266; 1543.5144; 
389; 12:11:46.515516; 1543.5151; 
390; 12:11:46.516766; 1543.5152; 
391; 12:11:46.518016; 1543.5163; 
392; 12:11:46.519266; 1543.5169; 
393; 12:11:46.520516; 1543.5178; 
394; 12:11:46.521766; 1543.5191; 
395; 12:11:46.523016; 1543.5198; 
396; 12:11:46.524266; 1543.5197; 
397; 12:11:46.525516; 1543.5193; 
398; 12:11:46.526766; 1543.5186; 
399; 12:11:46.528016; 1543.5173; 
400; 12:11:46.529266; 1543.5160; 
401; 12:11:46.530516; 1543.5135; 
402; 12:11:46.531766; 1543.5123; 
403; 12:11:46.533016; 1543.5130; 
404; 12:11:46.534266; 1543.5156; 
405; 12:11:46.535516; 1543.5185; 
406; 12:11:46.536766; 1543.5192; 
407; 12:11:46.538016; 1543.5206; 
408; 12:11:46.539266; 1543.5206; 
409; 12:11:46.540516; 1543.5194; 
410; 12:11:46.541766; 1543.5188; 
411; 12:11:46.543016; 1543.5187; 
412; 12:11:46.544266; 1543.5174; 
413; 12:11:46.545516; 1543.5155; 
414; 12:11:46.546766; 1543.5148; 
415; 12:11:46.548016; 1543.5156; 
416; 12:11:46.549266; 1543.5157; 
417; 12:11:46.550516; 1543.5164; 
418; 12:11:46.551766; 1543.5173; 
419; 12:11:46.553016; 1543.5185; 
420; 12:11:46.554266; 1543.5195; 
421; 12:11:46.555516; 1543.5200; 
422; 12:11:46.556766; 1543.5189; 
423; 12:11:46.558016; 1543.5185; 
424; 12:11:46.559266; 1543.5179; 
425; 12:11:46.560516; 1543.5166; 
426; 12:11:46.561766; 1543.5159; 
427; 12:11:46.563016; 1543.5151; 
428; 12:11:46.564266; 1543.5167; 
429; 12:11:46.565516; 1543.5173; 
430; 12:11:46.566766; 1543.5175; 
431; 12:11:46.568016; 1543.5189; 
432; 12:11:46.569266; 1543.5192; 
433; 12:11:46.570516; 1543.5197; 
434; 12:11:46.571766; 1543.5187; 
435; 12:11:46.573016; 1543.5176; 
436; 12:11:46.574266; 1543.5175; 
437; 12:11:46.575516; 1543.5173; 
438; 12:11:46.576766; 1543.5170; 
439; 12:11:46.578016; 1543.5165; 
440; 12:11:46.579266; 1543.5167; 
441; 12:11:46.580516; 1543.5158; 
442; 12:11:46.581766; 1543.5170; 
443; 12:11:46.583016; 1543.5179; 
444; 12:11:46.584266; 1543.5178; 
445; 12:11:46.585516; 1543.5178; 
446; 12:11:46.586766; 1543.5167; 
447; 12:11:46.588016; 1543.5174; 
448; 12:11:46.589266; 1543.5181; 
449; 12:11:46.590516; 1543.5186; 
450; 12:11:46.591766; 1543.5194; 
451; 12:11:46.593016; 1543.5191; 
452; 12:11:46.594266; 1543.5190; 
453; 12:11:46.595516; 1543.5181; 
454; 12:11:46.596766; 1543.5174; 
455; 12:11:46.598016; 1543.5164; 
456; 12:11:46.599266; 1543.5161; 
457; 12:11:46.600516; 1543.5154; 
458; 12:11:46.601766; 1543.5155; 
459; 12:11:46.603016; 1543.5170; 
460; 12:11:46.604266; 1543.5181; 
461; 12:11:46.605516; 1543.5203; 
462; 12:11:46.606766; 1543.5201; 
463; 12:11:46.608016; 1543.5198; 
464; 12:11:46.609266; 1543.5202; 
465; 12:11:46.610516; 1543.5188; 
466; 12:11:46.611766; 1543.5176; 
467; 12:11:46.613016; 1543.5160; 
468; 12:11:46.614266; 1543.5161; 
469; 12:11:46.615516; 1543.5164; 
470; 12:11:46.616766; 1543.5156; 
471; 12:11:46.618016; 1543.5157; 
472; 12:11:46.619266; 1543.5162; 
473; 12:11:46.620516; 1543.5174; 
474; 12:11:46.621766; 1543.5186; 
475; 12:11:46.623016; 1543.5184; 
476; 12:11:46.624266; 1543.5181; 
477; 12:11:46.625516; 1543.5186; 
478; 12:11:46.626766; 1543.5170; 
479; 12:11:46.628016; 1543.5177; 
480; 12:11:46.629266; 1543.5174; 
481; 12:11:46.630516; 1543.5175; 
482; 12:11:46.631766; 1543.5179; 
483; 12:11:46.633016; 1543.5181; 
484; 12:11:46.634266; 1543.5178; 
485; 12:11:46.635516; 1543.5177; 
486; 12:11:46.636766; 1543.5165; 
487; 12:11:46.638016; 1543.5153; 
488; 12:11:46.639266; 1543.5152; 
489; 12:11:46.640516; 1543.5154; 
490; 12:11:46.641766; 1543.5175; 
491; 12:11:46.643016; 1543.5196; 
492; 12:11:46.644266; 1543.5204; 
493; 12:11:46.645516; 1543.5203; 
494; 12:11:46.646766; 1543.5195; 
495; 12:11:46.648016; 1543.5190; 
496; 12:11:46.649266; 1543.5177; 
497; 12:11:46.650516; 1543.5170; 
498; 12:11:46.651766; 1543.5165; 
499; 12:11:46.653016; 1543.5168; 
500; 12:11:46.654266; 1543.5168; 
501; 12:11:46.655516; 1543.5170; 
502; 12:11:46.656766; 1543.5159; 
503; 12:11:46.658016; 1543.5166; 
504; 12:11:46.659266; 1543.5174; 
505; 12:11:46.660516; 1543.5180; 
506; 12:11:46.661766; 1543.5185; 
507; 12:11:46.663016; 1543.5183; 
508; 12:11:46.664266; 1543.5189; 
509; 12:11:46.665516; 1543.5189; 
510; 12:11:46.666766; 1543.5186; 
511; 12:11:46.668016; 1543.5174; 
512; 12:11:46.669266; 1543.5175; 
513; 12:11:46.670516; 1543.5170; 
514; 12:11:46.671766; 1543.5158; 
515; 12:11:46.673016; 1543.5154; 
516; 12:11:46.674266; 1543.5154; 
517; 12:11:46.675516; 1543.5167; 
518; 12:11:46.676766; 1543.5173; 
519; 12:11:46.678016; 1543.5186; 
520; 12:11:46.679266; 1543.5196; 
521; 12:11:46.680516; 1543.5203; 
522; 12:11:46.681766; 1543.5201; 
523; 12:11:46.683016; 1543.5196; 
524; 12:11:46.684266; 1543.5186; 
525; 12:11:46.685516; 1543.5189; 
526; 12:11:46.686766; 1543.5175; 
527; 12:11:46.688016; 1543.5166; 
528; 12:11:46.689266; 1543.5162; 
529; 12:11:46.690516; 1543.5154; 
530; 12:11:46.691766; 1543.5158; 
531; 12:11:46.693016; 1543.5171; 
532; 12:11:46.694266; 1543.5173; 
533; 12:11:46.695516; 1543.5188; 
534; 12:11:46.696766; 1543.5183; 
535; 12:11:46.698016; 1543.5189; 
536; 12:11:46.699266; 1543.5194; 
537; 12:11:46.700516; 1543.5192; 
538; 12:11:46.701766; 1543.5186; 
539; 12:11:46.703016; 1543.5178; 
540; 12:11:46.704266; 1543.5178; 
541; 12:11:46.705516; 1543.5164; 
542; 12:11:46.706766; 1543.5166; 
543; 12:11:46.708016; 1543.5180; 
544; 12:11:46.709266; 1543.5193; 
545; 12:11:46.710516; 1543.5199; 
546; 12:11:46.711766; 1543.5197; 
547; 12:11:46.713016; 1543.5190; 
548; 12:11:46.714266; 1543.5179; 
549; 12:11:46.715516; 1543.5170; 
550; 12:11:46.716766; 1543.5161; 
551; 12:11:46.718016; 1543.5157; 
552; 12:11:46.719266; 1543.5163; 
553; 12:11:46.720516; 1543.5173; 
554; 12:11:46.721766; 1543.5187; 
555; 12:11:46.723016; 1543.5185; 
556; 12:11:46.724266; 1543.5188; 
557; 12:11:46.725516; 1543.5183; 
558; 12:11:46.726766; 1543.5176; 
559; 12:11:46.728016; 1543.5179; 
560; 12:11:46.729266; 1543.5166; 
561; 12:11:46.730516; 1543.5169; 
562; 12:11:46.731766; 1543.5177; 
563; 12:11:46.733016; 1543.5182; 
564; 12:11:46.734266; 1543.5191; 
565; 12:11:46.735516; 1543.5201; 
566; 12:11:46.736766; 1543.5193; 
567; 12:11:46.738016; 1543.5184; 
568; 12:11:46.739266; 1543.5175; 
569; 12:11:46.740516; 1543.5172; 
570; 12:11:46.741766; 1543.5169; 
571; 12:11:46.743016; 1543.5177; 
572; 12:11:46.744266; 1543.5177; 
573; 12:11:46.745516; 1543.5174; 
574; 12:11:46.746766; 1543.5175; 
575; 12:11:46.748016; 1543.5170; 
576; 12:11:46.749266; 1543.5175; 
577; 12:11:46.750516; 1543.5172; 
578; 12:11:46.751766; 1543.5164; 
579; 12:11:46.753016; 1543.5164; 
580; 12:11:46.754266; 1543.5168; 
581; 12:11:46.755516; 1543.5172; 
582; 12:11:46.756766; 1543.5187; 
583; 12:11:46.758016; 1543.5199; 
584; 12:11:46.759266; 1543.5193; 
585; 12:11:46.760516; 1543.5199; 
586; 12:11:46.761766; 1543.5190; 
587; 12:11:46.763016; 1543.5191; 
588; 12:11:46.764266; 1543.5169; 
589; 12:11:46.765516; 1543.5161; 
590; 12:11:46.766766; 1543.5165; 
591; 12:11:46.768016; 1543.5161; 
592; 12:11:46.769266; 1543.5172; 
593; 12:11:46.770516; 1543.5186; 
594; 12:11:46.771766; 1543.5202; 
595; 12:11:46.773016; 1543.5205; 
596; 12:11:46.774266; 1543.5213; 
597; 12:11:46.775516; 1543.5205; 
598; 12:11:46.776766; 1543.5195; 
599; 12:11:46.778016; 1543.5182; 
600; 12:11:46.779266; 1543.5164; 
601; 12:11:46.780516; 1543.5154; 
602; 12:11:46.781766; 1543.5153; 
603; 12:11:46.783016; 1543.5149; 
604; 12:11:46.784266; 1543.5153; 
605; 12:11:46.785516; 1543.5157; 
606; 12:11:46.786766; 1543.5174; 
607; 12:11:46.788016; 1543.5188; 
608; 12:11:46.789266; 1543.5197; 
609; 12:11:46.790516; 1543.5199; 
610; 12:11:46.791766; 1543.5205; 
611; 12:11:46.793016; 1543.5201; 
612; 12:11:46.794266; 1543.5193; 
613; 12:11:46.795516; 1543.5168; 
614; 12:11:46.796766; 1543.5162; 
615; 12:11:46.798016; 1543.5158; 
616; 12:11:46.799266; 1543.5159; 
617; 12:11:46.800516; 1543.5165; 
618; 12:11:46.801766; 1543.5177; 
619; 12:11:46.803016; 1543.5176; 
620; 12:11:46.804266; 1543.5179; 
621; 12:11:46.805516; 1543.5188; 
622; 12:11:46.806766; 1543.5195; 
623; 12:11:46.808016; 1543.5187; 
624; 12:11:46.809266; 1543.5183; 
625; 12:11:46.810516; 1543.5178; 
626; 12:11:46.811766; 1543.5180; 
627; 12:11:46.813016; 1543.5171; 
628; 12:11:46.814266; 1543.5164; 
629; 12:11:46.815516; 1543.5159; 
630; 12:11:46.816766; 1543.5160; 
631; 12:11:46.818016; 1543.5160; 
632; 12:11:46.819266; 1543.5161; 
633; 12:11:46.820516; 1543.5170; 
634; 12:11:46.821766; 1543.5173; 
635; 12:11:46.823016; 1543.5172; 
636; 12:11:46.824266; 1543.5167; 
637; 12:11:46.825516; 1543.5174; 
638; 12:11:46.826766; 1543.5165; 
639; 12:11:46.828016; 1543.5156; 
640; 12:11:46.829266; 1543.5159; 
641; 12:11:46.830516; 1543.5167; 
642; 12:11:46.831766; 1543.5180; 
643; 12:11:46.833016; 1543.5181; 
644; 12:11:46.834266; 1543.5184; 
645; 12:11:46.835516; 1543.5187; 
646; 12:11:46.836766; 1543.5190; 
647; 12:11:46.838016; 1543.5186; 
648; 12:11:46.839266; 1543.5176; 
649; 12:11:46.840516; 1543.5177; 
650; 12:11:46.841766; 1543.5168; 
651; 12:11:46.843016; 1543.5163; 
652; 12:11:46.844266; 1543.5154; 
653; 12:11:46.845516; 1543.5157; 
654; 12:11:46.846766; 1543.5165; 
655; 12:11:46.848016; 1543.5177; 
656; 12:11:46.849266; 1543.5195; 
657; 12:11:46.850516; 1543.5205; 
658; 12:11:46.851766; 1543.5194; 
659; 12:11:46.853016; 1543.5190; 
660; 12:11:46.854266; 1543.5182; 
661; 12:11:46.855516; 1543.5189; 
